	iflood_Time	NOAA_time	NOAA_U_WASD2	NOAA_V_WASD2	iflood_U_WASD2	iflood_V_WASD2	iflood_mag_WASD2	NOAA_mag_WASD2	NOAA_U_BISM2	NOAA_V_BISM2	iflood_U_BISM2	iflood_V_BISM2	iflood_mag_BISM2	NOAA_mag_BISM2	NOAA_U_BLTM2	NOAA_V_BLTM2	iflood_U_BLTM2	iflood_V_BLTM2	iflood_mag_BLTM2	NOAA_mag_BLTM2	NOAA_U_SLIM2	NOAA_V_SLIM2	iflood_U_SLIM2	iflood_V_SLIM2	iflood_mag_SLIM2	NOAA_mag_SLIM2	NOAA_U_KPTV2	NOAA_V_KPTV2	iflood_U_KPTV2	iflood_V_KPTV2	iflood_mag_KPTV2	NOAA_mag_KPTV2	NOAA_U_CBBV2	NOAA_V_CBBV2	iflood_U_CBBV2	iflood_V_CBBV2	iflood_mag_CBBV2	NOAA_mag_CBBV2
15	2018-10-03 22:00:00		0.06975647374412525	0.9975640502598243				3.7	6.123233995736766e-17	1.0				8.1	0.8386705679454242	0.5446390350150271				2.5	0.4383711467890774	0.898794046299167				5.2	-0.017452406437283477	0.9998476951563913				7.4	0.7431448254773942	0.6691306063588581				3.4
16	2018-10-03 23:00:00		6.123233995736766e-17	1.0				3.1	-0.05233595624294384	0.9986295347545738				7.1	0.29237170472273677	0.9563047559630354				1.1	0.25881904510252074	0.9659258262890683				4.1	-0.05233595624294384	0.9986295347545738				5.8	0.9510565162951536	0.30901699437494745				4.9
17	2018-10-04 00:00:00		0.06975647374412523	0.9975640502598242				3.1	0.052335956242943966	0.9986295347545738				8.2	0.7771459614569709	0.6293203910498374				0.5	0.46947156278589086	0.8829475928589269				3.9	0.9455185755993168	0.32556815445715664				3.2	0.7771459614569709	0.6293203910498374				4.1
18	2018-10-04 01:00:00		0.03489949670250107	0.9993908270190957				3.5	0.20791169081775948	0.9781476007338057				5.8	0.8090169943749475	0.5877852522924731				1.0	0.43837114678907746	0.898794046299167				4.7	0.6018150231520484	0.7986355100472928				4.6	0.6156614753256583	0.788010753606722				4.8
19	2018-10-04 02:00:00		6.123233995736766e-17	1.0				4.3	0.3420201433256688	0.9396926207859083				5.8	0.9335804264972017	0.35836794954530027				1.6	0.5000000000000001	0.8660254037844386				5.9	0.6293203910498375	0.7771459614569709				3.9	0.6293203910498374	0.7771459614569708				3.4
20	2018-10-04 03:00:00		0.03489949670250108	0.9993908270190957				3.6	0.32556815445715676	0.9455185755993167				6.8	0.9455185755993168	0.3255681544571567				2.0	0.5735764363510462	0.8191520442889917				6.6	0.37460659341591196	0.9271838545667874				6.2	0.4067366430758002	0.9135454576426009				6.0
21	2018-10-04 04:00:00		0.12186934340514749	0.992546151641322				2.8	0.5000000000000001	0.8660254037844386				6.4	0.8746197071393957	0.48480962024633706				0.4	0.4539904997395469	0.8910065241883679				6.0	0.37460659341591196	0.9271838545667874				6.7	0.5446390350150271	0.838670567945424				6.7
22	2018-10-04 05:00:00		0.052335956242943966	0.9986295347545739				2.3	0.5299192642332049	0.848048096156426				7.0	0.9271838545667874	0.374606593415912				1.4	0.766044443118978	0.6427876096865393				5.9	0.5735764363510462	0.8191520442889918				7.9	0.6946583704589973	0.7193398003386511				5.6
23	2018-10-04 06:00:00		-0.10452846326765355	0.9945218953682734				2.8	0.6427876096865394	0.766044443118978				7.0	0.9205048534524404	0.39073112848927377				1.2	0.7071067811865476	0.7071067811865475				5.3	0.6018150231520484	0.7986355100472928				8.4	0.6691306063588582	0.7431448254773942				8.3
24	2018-10-04 07:00:00		-0.25881904510252085	0.9659258262890683				1.8	0.7071067811865476	0.7071067811865474				6.2	0.9510565162951534	0.3090169943749474				1.1	0.9563047559630354	0.29237170472273677				1.9	0.7193398003386512	0.6946583704589973				7.5	0.6691306063588582	0.7431448254773942				7.1
25	2018-10-04 08:00:00		-0.4226182617406993	0.90630778703665	0.959139355323983	0.2829340860848942	0.9754160613125731	1.2	0.7313537016191705	0.6819983600624985	0.8162644191449538	0.5776784555771065	4.206653041911202	6.6	0.9455185755993167	0.3255681544571567	0.991614512096961	0.12923103109820688	0.7381073887394181	1.3	0.7431448254773942	0.6691306063588582	0.841126283014244	0.5408387708205115	3.582466869304774	2.5	0.766044443118978	0.6427876096865393	0.7138162201949704	0.7003330663238495	6.6326920284983455	7.9	0.7313537016191705	0.6819983600624985	0.6675421865060037	0.7445719772021935	6.015771789224415	6.7
26	2018-10-04 09:00:00		-0.4383711467890775	0.898794046299167	0.9597437026830861	0.2808772421542196	0.9674843780002474	0.7	0.8746197071393957	0.48480962024633706	0.830030984246383	0.5577172806996219	4.143926796567641	7.5	0.5877852522924731	0.8090169943749475	0.999772460075734	-0.02133138706495353	0.7835835402594067	0.3	0.9816271834476639	0.19080899537654478	0.8807255075777097	0.4736270476883532	3.3567840651409147	1.9	0.848048096156426	0.5299192642332049	0.695873561109987	0.7181643175124375	6.488747231749364	8.0	0.848048096156426	0.5299192642332049	0.6518968545116374	0.7583076493599633	5.789682030644962	6.3
27	2018-10-04 10:00:00		0.20791169081775945	0.9781476007338056	0.9603515318751057	0.2787919210184142	0.9584575407848737	2.0	0.9998476951563912	0.017452406437283508	0.843706930967332	0.5368040747215747	4.083662676623674	6.5	0.9205048534524404	0.39073112848927377	0.988038415949293	-0.15420793951159567	0.8481154387654958	0.8	0.9816271834476639	-0.19080899537654467	0.9191666721147261	0.3938687965218107	3.1548884389250915	1.5	0.848048096156426	0.5299192642332049	0.6766463897184873	0.7363081306633364	6.349048495754684	7.7	0.8191520442889918	0.573576436351046	0.6346635400587457	0.7727885809974814	5.566184596759743	6.5
28	2018-10-04 11:00:00				0.9918661722793798	0.12728509845167213	0.8333667422999624	0.0	0.9986295347545738	-0.05233595624294437	0.8986544322930161	0.4386572823060355	3.6828288898049655	5.8	0.9396926207859084	0.3420201433256687	0.9123571095551717	-0.40939529142887376	0.8976522431104867	1.0	0.9876883405951377	-0.1564344650402311	0.9484874643560008	0.31681466184430945	2.8585700711826663	1.6	0.8660254037844387	0.49999999999999994	0.7602679502420866	0.6496096087918468	6.172379603277698	7.1	0.8191520442889918	0.573576436351046	0.715573352735568	0.6985375987409543	5.479790881549263	5.4
29	2018-10-04 12:00:00		-0.7193398003386512	0.6946583704589971	0.9969763611032048	-0.07770543997309505	0.7134059156758413	0.9	0.9975640502598241	-0.06975647374412564	0.9503976417607348	0.31103749377789525	3.3393379450314202	4.1	0.9563047559630355	0.29237170472273677	0.7744254702204637	-0.6326651492486478	0.9411756727506715	1.6	0.9961946980917455	0.08715574274765817	0.975495694466332	0.22001852212404474	2.5919022064809987	1.4	0.9063077870366499	0.42261826174069944	0.8357271861507577	0.5491448536848331	6.089758116570259	6.4	0.8571673007021123	0.5150380749100542	0.7891831562371301	0.6141579161026922	5.461145881964311	6.5
30	2018-10-04 13:00:00		-0.4694715627858909	0.882947592858927	0.9439883275216715	-0.32997884402312466	1.3571556402222447	0.2	0.9876883405951377	-0.1564344650402311	0.9886502508704753	0.15023542010373622	3.072616109312028	3.7	0.4848096202463371	0.8746197071393957	0.6113412667676964	-0.791367080151094	1.0737647895433817	1.0	0.8571673007021123	0.5150380749100542	0.9950644349957639	0.09923089340805719	2.3514609137949556	2.0	0.9271838545667874	0.37460659341591196	0.898623735428486	0.4387201637998356	6.105110171371165	5.9	0.8386705679454239	0.544639035015027	0.8525850070989788	0.5225885625136034	5.511010033108085	5.1
31	2018-10-04 14:00:00		-0.12186934340514735	0.992546151641322	0.6840814681740607	-0.7294056106864147	0.6592850755390502	0.9	0.9781476007338055	-0.20791169081775984	0.9890006766890543	-0.14791099184507112	2.7059439312612334	3.3	0.46947156278589086	0.8829475928589269	0.5241756852856754	-0.8516101519799378	1.1993534300000472	1.1	0.9396926207859085	-0.3420201433256686	0.9643214349390054	-0.264734149888483	2.02662729468791	1.1	0.9993908270190958	-0.034899496702500823	0.9449037408087669	0.3273483169432809	5.326424854972172	5.1	0.9563047559630354	0.29237170472273677	0.9146338715465483	0.40428316935011277	4.877332859712454	6.6
32	2018-10-04 15:00:00		-0.1564344650402308	0.9876883405951378	0.36497420565301647	-0.931017630986626	0.827922628557689	0.2	0.9876883405951377	-0.1564344650402311	0.878236867898233	-0.478225892088981	1.7714492839763991	3.1	0.2588190451025203	-0.9659258262890683	0.4479852515844223	-0.8940409466925112	1.340028339006316	3.0	0.37460659341591196	-0.9271838545667874	0.7690565085639169	-0.6391807933875032	2.0435983520050782	1.4	0.9876883405951377	-0.1564344650402311	0.9847727537658719	0.17384655141929425	4.650360939401843	3.6	0.9816271834476639	0.19080899537654478	0.9697335131558499	0.24416574997819177	4.355055498139998	6.6
33	2018-10-04 16:00:00				0.13281813727823785	-0.9911404251719023	1.0594392210547563				0.676705358671286	-0.7362539355042975	1.5792336425388294				0.38248989114441073	-0.9239596761614312	1.4928781657772292				0.49694315638119313	-0.8677830946301598	2.3914641931166676				0.999526679030723	-0.030763905893331795	4.127928610571061				0.9992484540152524	0.038762445074169156	3.988414779412976	
34	2018-10-04 17:00:00				0.10596558406628584	-0.9943697979089524	0.9216204107638346				0.6655288586638279	-0.7463721178377596	1.4832142201494154				0.5519394478500532	-0.8338841921435964	1.6930036863642701				0.33057475065021186	-0.9437798123675619	2.4901218122100772				0.9913830033543748	-0.1309951932708205	3.1199026462373043				0.9964923518016416	-0.08368388614801008	2.8067035339943414	
35	2018-10-04 18:00:00				0.07095788503708628	-0.9974793123423982	0.7871490987479062				0.6529345761585519	-0.7574143114944767	1.3908284427864048				0.6715175566394389	-0.7409886443967938	1.9533401805074448				0.1715958458347896	-0.9851674302839306	1.5162285858044418				0.9481447263907755	-0.3178389180345309	2.1723986032603633				0.9321704402401285	-0.36201970988127835	1.7249447036593346	
